ID đơn hàng,ID sản phẩm,Tên sản phẩm,Sku,Id Sku,Sku người bán,Giá,Payment Amount,Đơn vị tiền tệ,Số lượng,Phương thức thanh toán,Trạng thái đơn hàng,Tên người dùng nhà sáng tạo,Loại nội dung,Id nội dung,commission model,Tỷ lệ khấu trừ Thuế TNCN,Thuế TNCN ước tính,Thuế TNCN thực tế ,Tỷ lệ hoa hồng tiêu chuẩn,Cơ sở hoa hồng ước tính,Thanh toán hoa hồng tiêu chuẩn ước tính,Cơ sở hoa hồng thực tế,Thanh toán hoa hồng thực tế,Tỷ lệ hoa hồng Quảng cáo cửa hàng,Thanh toán hoa hồng Quảng cáo cửa hàng ước tính,Thanh toán hoa hồng Quảng cáo cửa hàng thực tế,Thưởng đồng chi trả cho nhà sáng tạo ước tính,Thưởng đồng chi trả cho nhà sáng tạo thực tế,Trả hàng & hoàn tiền,Hoàn tiền,Thời gian đã tạo,Thời gian thanh toán,Thời gian sẵn sàng vận chuyển,Order Delivery Time,Thời gian hoàn thành đơn hàng,Thời gian hoa hồng đã thanh toán,Platform,agreement_type
580788796060567118,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Trắng, L",1731840098898314808,,181830,265000,VND,1,Không áp dụng thanh toán khi giao hàng,Đã hủy,duwn216,Video,7560696188341603605,fixed commission,,,,10,181830,18183,,,,,,,,0,0,16/10/2025 10:21:46,16/10/2025 10:22:03,16/10/2025 10:22:04,,,,TTS,Open/Target Collaboration
580788843367925326,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Trắng, L",1731840098898314808,,181830,265000,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,duwn216,Video,7560696188341603605,fixed commission,,,,10,181830,18183,,,,,,,,0,0,16/10/2025 10:25:14,16/10/2025 10:25:15,16/10/2025 10:25:15,20/10/2025 20:20:26,,,TTS,Open/Target Collaboration
580788843367925326,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ S -Trắng, M",1731954461919905336,,181830,265000,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,duwn216,Video,7560696188341603605,fixed commission,,,,10,181830,18183,,,,,,,,0,0,16/10/2025 10:25:14,16/10/2025 10:25:15,16/10/2025 10:25:15,20/10/2025 20:20:26,,,TTS,Open/Target Collaboration
580788936273135281,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Trắng, L",1731840098897331768,,215000,285000,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7559439346651106568,fixed commission,0,0,0,10,215000,21500,,,,,,,,0,0,16/10/2025 10:33:16,,16/10/2025 10:33:17,,,,TTS,Open/Target Collaboration
580789211962246998,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Trắng, L",1731840098898314808,,183920,265000,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,183920,18392,,,,,,,,0,0,16/10/2025 10:58:25,19/10/2025 20:40:45,16/10/2025 10:58:26,19/10/2025 20:40:45,,,TTS,Open/Target Collaboration
580789211962246998,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Trắng, M",1731840098899559992,,189200,265000,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,189200,18920,,,,,,,,0,0,16/10/2025 10:58:25,19/10/2025 20:40:45,16/10/2025 10:58:26,19/10/2025 20:40:45,,,TTS,Open/Target Collaboration
580789235222152881,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Trắng, S",1731840098897200696,,215000,285000,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7559439346651106568,fixed commission,0,0,0,10,215000,21500,,,,,,,,0,0,16/10/2025 11:03:05,,16/10/2025 11:03:06,,,,TTS,Open/Target Collaboration
580789472273532504,1731845650785863224,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG ABCD","OVS-T.Chữ L- Be, XS",1731845909158659640,,205000,285000,VND,1,Thanh toán khi giao hàng,Đang xử lý,unmevn33,Video,7548004205588385031,fixed commission,,,,8,205000,16400,,,,,,,,0,0,16/10/2025 11:26:52,20/10/2025 23:20:45,16/10/2025 11:26:54,20/10/2025 23:20:45,,,TTS,Open/Target Collaboration
580789561218074330,1731845650785863224,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG ABCD","OVS-T.Chữ D- Be, XS",1731845909158004280,,195000,275200,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7559962057148222727,fixed commission,0,0,0,10,195000,19500,,,,,,,,0,0,16/10/2025 11:28:06,,16/10/2025 11:28:07,,,,TTS,Open/Target Collaboration
580789532078016330,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ Q -Trắng, M",1731954461919577656,,192280,259000,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,192280,19228,,,,,,,,0,0,16/10/2025 11:29:10,16/10/2025 11:29:35,16/10/2025 11:29:35,17/10/2025 11:43:22,,20/10/2025 07:40:04,TTS,Open/Target Collaboration
580789563117962970,1731845650785863224,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG ABCD","OVS-T.Chữ H- Be, M",1731845909158463032,,215000,275200,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7559962057148222727,fixed commission,0,0,0,10,215000,21500,,,,,,,,0,0,16/10/2025 11:29:20,,16/10/2025 11:29:21,,,,TTS,Open/Target Collaboration
580789599239374120,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ K -Trắng, S",1731954461919184440,,187050,260100,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7559584920985718023,fixed commission,,,,10,187050,18705,,,,,,,,0,0,16/10/2025 11:36:18,16/10/2025 11:36:37,16/10/2025 11:36:37,20/10/2025 15:00:58,,,TTS,Open/Target Collaboration
580789599239374120,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ V -Trắng, M",1731840098899232312,,187050,260100,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7559584920985718023,fixed commission,,,,10,187050,18705,,,,,,,,0,0,16/10/2025 11:36:18,16/10/2025 11:36:37,16/10/2025 11:36:37,20/10/2025 15:00:58,,,TTS,Open/Target Collaboration
580789705673770474,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Trắng, S",1731840098897200696,,215000,280200,VND,1,Thanh toán khi giao hàng,Đang xử lý,khainhung61,Video,7559929358131940626,fixed commission,,,,,215000,,,,5,10750,,,,0,0,16/10/2025 11:40:08,18/10/2025 20:28:28,16/10/2025 11:40:09,18/10/2025 20:28:28,,,TTS,Open/Target Collaboration
580789666891334693,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ C- Trắng, S",1731840098896545336,,191350,260100,VND,1,Thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7559584920985718023,fixed commission,0,0,0,10,191350,19135,,,,,,,,0,0,16/10/2025 11:41:05,,16/10/2025 11:41:06,,,,TTS,Open/Target Collaboration
580789666891334693,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Trắng, L",1731840098898314808,,191350,260100,VND,1,Thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7559584920985718023,fixed commission,0,0,0,10,191350,19135,,,,,,,,0,0,16/10/2025 11:41:05,,16/10/2025 11:41:06,,,,TTS,Open/Target Collaboration
580789667996272305,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ K- Đen, S",1731954461921478200,,184900,262400,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7547333061441064200,fixed commission,0,0,0,10,184900,18490,,,,,,,,0,0,16/10/2025 11:42:12,,16/10/2025 11:42:13,,,,TTS,Open/Target Collaboration
580789667996272305,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Đen, XS",1731840098901067320,,184900,262400,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7547333061441064200,fixed commission,0,0,0,10,184900,18490,,,,,,,,0,0,16/10/2025 11:42:12,,16/10/2025 11:42:13,,,,TTS,Open/Target Collaboration
580789714515298137,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Trắng, M",1731840098899559992,,215000,279800,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7547333061441064200,fixed commission,0,0,0,10,215000,21500,,,,,,,,0,0,16/10/2025 11:45:12,,16/10/2025 11:45:50,,,,TTS,Open/Target Collaboration
580789741430146670,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ Đ- Đen, M",1732018566856672824,,215000,259000,VND,1,Thanh toán khi giao hàng,Đang xử lý,thanhduc_sport,Trưng bày,,fixed commission,,,,8,215000,17200,,,,,,,,1,0,16/10/2025 11:46:39,18/10/2025 05:52:56,16/10/2025 11:46:41,18/10/2025 05:52:56,,,TTS,Open/Target Collaboration
580789770526426734,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, L",1731840122178143800,,215000,259000,VND,1,Thanh toán khi giao hàng,Đang xử lý,thanhduc_sport,Trưng bày,,fixed commission,0,0,0,8,215000,17200,,,,,,,,0,0,16/10/2025 11:47:22,,16/10/2025 11:47:24,,,,TTS,Open/Target Collaboration
580789735834158937,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Trắng, M",1731840098899559992,,189200,279800,VND,1,Thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7550298046932765970,fixed commission,,,,,189200,,,,5,9460,,,,0,0,16/10/2025 11:49:34,18/10/2025 16:08:55,16/10/2025 11:49:35,18/10/2025 16:08:55,,21/10/2025 08:17:42,TTS,Open/Target Collaboration
580789787039401896,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Trắng, M",1731840098897266232,,215000,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,unmevn33,Video,7543157892023651602,fixed commission,,,,8,215000,17200,,,,,,,,0,0,16/10/2025 11:49:46,17/10/2025 19:25:14,16/10/2025 11:49:47,17/10/2025 19:25:14,,20/10/2025 07:50:03,TTS,Open/Target Collaboration
580789787039401896,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Đen, S",1731840098901132856,,209000,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,unmevn33,Video,7543157892023651602,fixed commission,,,,8,209000,16720,,,,,,,,0,0,16/10/2025 11:49:46,17/10/2025 19:25:14,16/10/2025 11:49:47,17/10/2025 19:25:14,,20/10/2025 07:50:03,TTS,Open/Target Collaboration
580789836674336039,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Đen, M",1731840122176767544,,215000,262600,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7559962057148222727,fixed commission,0,0,0,10,215000,21500,,,,,,,,0,0,16/10/2025 11:55:16,,16/10/2025 11:55:17,,,,TTS,Open/Target Collaboration
580789836674336039,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, S",1731840122178012728,,215000,262600,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7559962057148222727,fixed commission,0,0,0,10,215000,21500,,,,,,,,0,0,16/10/2025 11:55:16,,16/10/2025 11:55:17,,,,TTS,Open/Target Collaboration
580789852117042717,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ A- Trắng, M",1731840098895955512,,209000,260100,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559439346651106568,fixed commission,,,,10,209000,20900,,,,,,,,0,0,16/10/2025 11:55:56,20/10/2025 10:08:51,16/10/2025 11:55:57,20/10/2025 10:08:51,,,TTS,Open/Target Collaboration
580789852117042717,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ B- Trắng, M",1731840098896283192,,209000,260100,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559439346651106568,fixed commission,,,,10,209000,20900,,,,,,,,0,0,16/10/2025 11:55:56,20/10/2025 10:08:51,16/10/2025 11:55:57,20/10/2025 10:08:51,,,TTS,Open/Target Collaboration
580789929424487655,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Đen, M",1731840122176767544,,210000,262600,VND,1,Thanh toán khi giao hàng,Đang xử lý,congai.daily,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,,,,4,210000,8400,,,,,,,,0,0,16/10/2025 12:01:19,19/10/2025 12:03:58,16/10/2025 12:01:20,19/10/2025 12:03:58,,,TTS,Open/Target Collaboration
580789929424487655,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, S",1731840122178012728,,210000,262600,VND,1,Thanh toán khi giao hàng,Đang xử lý,congai.daily,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,,,,4,210000,8400,,,,,,,,0,0,16/10/2025 12:01:19,19/10/2025 12:03:58,16/10/2025 12:01:20,19/10/2025 12:03:58,,,TTS,Open/Target Collaboration
580789933170526063,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, M",1731840122178078264,,189200,262400,VND,1,Thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7559584920985718023,fixed commission,,,,,189200,,,,5,9460,,,,0,0,16/10/2025 12:03:22,20/10/2025 21:13:59,16/10/2025 12:03:24,20/10/2025 21:13:59,,,TTS,Open/Target Collaboration
580789933170526063,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Trắng, M",1731840098897266232,,189200,262400,VND,1,Thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7559584920985718023,fixed commission,,,,,189200,,,,5,9460,,,,0,0,16/10/2025 12:03:22,20/10/2025 21:13:59,16/10/2025 12:03:24,20/10/2025 21:13:59,,,TTS,Open/Target Collaboration
580789973000947220,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Trắng, S",1731840098898183736,,195650,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,195650,19565,,,,,,,,0,0,16/10/2025 12:10:05,17/10/2025 11:54:59,16/10/2025 12:10:07,17/10/2025 11:54:59,,20/10/2025 09:51:39,TTS,Open/Target Collaboration
580789973000947220,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ B- Đen, L",1731840098900280888,,195650,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,195650,19565,,,,,,,,0,0,16/10/2025 12:10:05,17/10/2025 11:54:59,16/10/2025 12:10:07,17/10/2025 11:54:59,,20/10/2025 09:51:39,TTS,Open/Target Collaboration
580790076588983490,1731342846897392184,"Áo Sweater cặp đôi BY.DUNI nam nữ form rộng, áo cặp bạn thân unisex vải nỉ cotton thu đông in hình THỎ BẮN GẤU","SWT- BE- THỎ, M",1731342921057929784,,211200,487750,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,tiemdodep8386,Video,7549155996141358344,fixed commission,,,,5,211200,10560,,,,,,,,0,0,16/10/2025 12:17:22,16/10/2025 12:17:26,16/10/2025 12:17:27,19/10/2025 11:07:33,,,TTS,Open/Target Collaboration
580790076588983490,1731342846897392184,"Áo Sweater cặp đôi BY.DUNI nam nữ form rộng, áo cặp bạn thân unisex vải nỉ cotton thu đông in hình THỎ BẮN GẤU","SWT- BE- GẤU, L",1731342921058519608,,211200,487750,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,tiemdodep8386,Video,7549155996141358344,fixed commission,,,,5,211200,10560,,,,,,,,0,0,16/10/2025 12:17:22,16/10/2025 12:17:26,16/10/2025 12:17:27,19/10/2025 11:07:33,,,TTS,Open/Target Collaboration
580790134230189594,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Trắng, M",1731840098899559992,,215000,285000,VND,1,Thanh toán khi giao hàng,Đang xử lý,xuanthuy349,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,,,,8,215000,17200,,,,,,,,0,0,16/10/2025 12:21:50,17/10/2025 21:47:11,16/10/2025 12:21:52,17/10/2025 21:47:11,,20/10/2025 07:38:24,TTS,Open/Target Collaboration
580790399074534691,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Trắng, S",1731840098899494456,,215000,275300,VND,1,Thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7550298046932765970,fixed commission,,,,10,215000,21500,,,,,,,,0,0,16/10/2025 12:44:20,18/10/2025 09:48:31,16/10/2025 12:44:21,18/10/2025 09:48:31,,,TTS,Open/Target Collaboration
580790474017638314,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ A- Trắng, M",1731840098895955512,,190190,275200,VND,1,Thanh toán khi giao hàng,Đã hủy,khainhung61,Video,7559929358131940626,fixed commission,0,0,0,10,190190,19019,,,,,,,,0,0,16/10/2025 12:53:08,,16/10/2025 12:53:09,,,,TTS,Open/Target Collaboration
580790500006135722,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ A- Trắng, M",1731840098895955512,,190190,275200,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,khainhung61,Video,7559929358131940626,fixed commission,,,,10,190190,19019,,,,,,,,0,0,16/10/2025 12:55:50,16/10/2025 12:55:54,16/10/2025 12:55:54,,,,TTS,Open/Target Collaboration
580790537343305558,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Trắng, M",1731840098899559992,,193500,254850,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,193500,19350,,,,,,,,0,0,16/10/2025 12:57:29,16/10/2025 12:58:10,16/10/2025 12:58:11,17/10/2025 09:37:57,,20/10/2025 09:38:38,TTS,Open/Target Collaboration
580790537343305558,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ V- Đen, XL",1731840122177881656,,188100,254850,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,188100,18810,,,,,,,,0,0,16/10/2025 12:57:29,16/10/2025 12:58:10,16/10/2025 12:58:11,17/10/2025 09:37:57,,20/10/2025 09:38:38,TTS,Open/Target Collaboration
580790532827612931,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Đen, S",1731840098901132856,,183920,262600,VND,1,Không áp dụng thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,183920,18392,,,,,,,,0,0,16/10/2025 12:58:47,16/10/2025 12:58:52,16/10/2025 12:58:53,,,,TTS,Open/Target Collaboration
580790532827612931,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ L- Đen, M",1731840122176112184,,189200,262600,VND,1,Không áp dụng thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,189200,18920,,,,,,,,0,0,16/10/2025 12:58:47,16/10/2025 12:58:52,16/10/2025 12:58:53,,,,TTS,Open/Target Collaboration
580790656300844641,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ V- Đen, M",1731840122177750584,,215000,260150,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,215000,21500,,,,,,,,0,0,16/10/2025 13:04:25,19/10/2025 12:39:39,16/10/2025 13:04:26,19/10/2025 12:39:39,,,TTS,Open/Target Collaboration
580790656300844641,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ Đ- Đen, M",1732018566856672824,,215000,260150,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,215000,21500,,,,,,,,0,0,16/10/2025 13:04:25,19/10/2025 12:39:39,16/10/2025 13:04:26,19/10/2025 12:39:39,,,TTS,Open/Target Collaboration
580790651664631754,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ O- Trắng, S",1731840098898511416,,189000,285000,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,189000,18900,,,,,,,,0,0,16/10/2025 13:07:42,20/10/2025 18:59:39,16/10/2025 13:07:44,20/10/2025 18:59:39,,,TTS,Open/Target Collaboration
580790686033741726,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ P- Đen, L",1731840122177488440,,187050,260150,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,187050,18705,,,,,,,,0,0,16/10/2025 13:08:31,19/10/2025 17:38:19,16/10/2025 13:08:32,19/10/2025 17:38:19,,,TTS,Open/Target Collaboration
